Program_Genre,Channel_Name,Device_Type,Stream_Quality,Total_View_Duration_Mins,Total_Engagement_Hours,Average_View_Duration_Mins,Total_Views,Unique_Customer_Count,Avg_Buffering_Events,Avg_User_Rating,Quality_Satisfaction,Engagement_Score,Popularity_Tier,Customer_Penetration,Genre_Strength_Index,Device_Adoption_Index,Content_Health,Viewing_Frequency,Content_Reach_Score,Ad_Opportunity_Score
Animation,Netflix,Mobile App,4K,677,11.283333333333333,135.4,5,5,9.0,3.0,Poor,56,Low,27,99,96,Healthy,10,20,15
Animation,Netflix,Mobile App,HD,1334,22.233333333333334,148.22222222222223,9,9,7.666666666666667,2.5555555555555554,Poor,62,Viral,50,99,96,Healthy,10,34,39
Animation,Netflix,Mobile App,SD,1062,17.7,118.0,9,9,9.555555555555555,2.4444444444444446,Poor,58,Viral,50,99,96,Healthy,10,34,40
Animation,Netflix,Set-Top Box,4K,565,9.416666666666666,188.33333333333334,3,3,5.666666666666667,2.6666666666666665,Poor,54,Low,16,99,99,Healthy,10,13,5
Animation,Netflix,Set-Top Box,HD,872,14.533333333333333,109.0,8,8,6.3088745704467355,3.125,Poor,60,High,44,99,99,Healthy,10,30,31
Animation,Netflix,Set-Top Box,SD,1136,18.933333333333334,142.0,8,8,9.25,2.875,Poor,62,High,44,99,99,Healthy,10,30,32
Animation,Netflix,Smart Tv,4K,1051,17.516666666666666,116.77777777777777,9,9,4.333333333333333,2.6666666666666665,Fair,59,Viral,50,99,95,Healthy,10,34,39
Animation,Netflix,Smart Tv,HD,497,8.283333333333333,124.25,4,4,6.5,3.5,Poor,56,Low,22,99,95,Healthy,10,17,8
Animation,Netflix,Smart Tv,SD,662,11.033333333333333,82.75,8,8,10.25,3.125,Poor,57,High,44,99,95,Healthy,10,30,31
Animation,Netflix,Tablet,4K,1017,16.95,127.125,8,8,5.375,2.75,Poor,59,High,44,99,96,Healthy,10,30,33
Animation,Netflix,Tablet,HD,1738,28.966666666666665,133.69230769230768,13,13,6.230769230769231,3.6153846153846154,Poor,71,Viral,72,99,96,Healthy,10,47,57
Animation,Netflix,Tablet,SD,744,12.4,124.0,6,6,6.0,3.3333333333333335,Poor,59,Medium,33,99,96,Healthy,10,23,19
Animation,Showtime,Laptop,4K,1303,21.716666666666665,130.3,10,10,6.347099656357388,2.3,Poor,60,Viral,55,99,100,Healthy,10,37,46
Animation,Showtime,Laptop,HD,864,14.4,144.0,6,6,5.5,3.5,Poor,62,Medium,33,99,100,Healthy,10,23,19
Animation,Showtime,Laptop,SD,1145,19.083333333333332,143.125,8,8,3.625,2.25,Fair,58,High,44,99,100,Healthy,10,30,35
Animation,Showtime,Mobile App,4K,564,9.4,94.0,6,6,9.333333333333334,3.6666666666666665,Poor,58,Medium,33,99,96,Healthy,10,23,18
Animation,Showtime,Mobile App,HD,494,8.233333333333333,98.8,5,5,8.094199312714776,3.4,Poor,55,Low,27,99,96,Healthy,10,20,14
Animation,Showtime,Mobile App,SD,649,10.816666666666666,108.16666666666667,6,6,5.578499427262314,3.3333333333333335,Poor,57,Medium,33,99,96,Healthy,10,23,19
Animation,Showtime,Set-Top Box,4K,620,10.333333333333334,88.57142857142857,7,7,5.428571428571429,3.2857142857142856,Poor,57,High,38,99,99,Healthy,10,26,25
Animation,Showtime,Set-Top Box,HD,1220,20.333333333333332,152.5,8,8,4.0,2.625,Fair,61,High,44,99,99,Healthy,10,30,33
Animation,Showtime,Set-Top Box,SD,799,13.316666666666666,114.14285714285714,7,7,9.714285714285714,3.2857142857142856,Poor,60,High,38,99,99,Healthy,10,26,25
Animation,Showtime,Smart Tv,4K,417,6.95,83.4,5,5,13.2,2.6,Poor,48,Low,27,99,95,At_Risk,10,20,17
Animation,Showtime,Smart Tv,HD,943,15.716666666666667,134.71428571428572,7,7,9.571428571428571,2.2857142857142856,Poor,56,High,38,99,95,Healthy,10,26,29
Animation,Showtime,Smart Tv,SD,856,14.266666666666667,142.66666666666666,6,6,9.245166093928981,3.3333333333333335,Poor,61,Medium,33,99,95,Healthy,10,23,19
Animation,Showtime,Tablet,4K,1133,18.883333333333333,125.88888888888889,9,9,6.0,3.5555555555555554,Poor,65,Viral,50,99,96,Healthy,10,34,35
Animation,Showtime,Tablet,HD,819,13.65,117.0,7,7,4.714285714285714,3.2857142857142856,Fair,60,High,38,99,96,Healthy,10,26,25
Animation,Showtime,Tablet,SD,794,13.233333333333333,132.33333333333334,6,6,7.833333333333333,3.1666666666666665,Poor,59,Medium,33,99,96,Healthy,10,23,20
Comedy,Abc,Laptop,4K,878,14.633333333333333,146.33333333333334,6,6,6.74516609392898,4.333333333333333,Poor,67,Medium,33,98,100,Healthy,10,23,15
Comedy,Abc,Laptop,HD,485,8.083333333333334,161.66666666666666,3,3,9.333333333333334,3.0,Poor,53,Low,16,98,100,Healthy,10,13,4
Comedy,Abc,Laptop,SD,754,12.566666666666666,125.66666666666667,6,6,8.666666666666666,2.6666666666666665,Poor,55,Medium,33,98,100,Healthy,10,23,22
Comedy,Abc,Mobile App,4K,924,15.4,115.5,8,8,6.375,3.5,Poor,63,High,44,98,96,Healthy,10,30,30
Comedy,Abc,Mobile App,HD,978,16.3,122.25,8,8,8.875,2.75,Poor,59,High,44,98,96,Healthy,10,30,33
Comedy,Abc,Mobile App,SD,696,11.6,139.2,5,5,7.0,2.6,Poor,54,Low,27,98,96,Healthy,10,20,17
Comedy,Abc,Set-Top Box,4K,83,1.3833333333333333,27.666666666666668,3,3,5.333333333333333,3.6666666666666665,Poor,43,Low,16,98,99,At_Risk,10,13,1
Comedy,Abc,Set-Top Box,HD,1078,17.966666666666665,179.66666666666666,6,6,7.990332187857962,3.1666666666666665,Poor,64,Medium,33,98,99,Healthy,10,23,20
Comedy,Abc,Set-Top Box,SD,914,15.233333333333333,130.57142857142858,7,7,5.571428571428571,2.2857142857142856,Poor,55,High,38,98,99,Healthy,10,26,29
Comedy,Abc,Smart Tv,4K,365,6.083333333333333,73.0,5,5,5.0,3.2,Fair,51,Low,27,98,95,Healthy,10,20,14
Comedy,Abc,Smart Tv,HD,1304,21.733333333333334,186.28571428571428,7,7,8.067285223367698,3.0,Poor,65,High,38,98,95,Healthy,10,26,26
Comedy,Abc,Smart Tv,SD,661,11.016666666666667,132.2,5,5,9.694199312714776,2.0,Poor,50,Low,27,98,95,Healthy,10,20,19
Comedy,Abc,Tablet,4K,744,12.4,124.0,6,6,9.0,3.5,Poor,60,Medium,33,98,96,Healthy,10,23,19
Comedy,Abc,Tablet,HD,656,10.933333333333334,93.71428571428571,7,7,7.571428571428571,2.4285714285714284,Poor,52,High,38,98,96,Healthy,10,26,29
Comedy,Abc,Tablet,SD,853,14.216666666666667,170.6,5,5,6.0,4.0,Poor,66,Low,27,98,96,Healthy,10,20,11
Comedy,Amc,Laptop,4K,1340,22.333333333333332,134.0,10,10,5.9,3.1,Poor,65,Viral,55,98,100,Healthy,10,37,43
Comedy,Amc,Laptop,HD,1120,18.666666666666668,124.44444444444444,9,9,8.222222222222221,2.888888888888889,Poor,61,Viral,50,98,100,Healthy,10,34,38
Comedy,Amc,Laptop,SD,1048,17.466666666666665,149.71428571428572,7,7,10.142857142857142,3.2857142857142856,Poor,63,High,38,98,100,Healthy,10,26,25
Comedy,Amc,Mobile App,4K,363,6.05,121.0,3,3,6.333333333333333,2.3333333333333335,Poor,45,Low,16,98,96,At_Risk,10,13,7
Comedy,Amc,Mobile App,HD,997,16.616666666666667,110.77777777777777,9,9,4.777777777777778,3.0,Fair,61,Viral,50,98,96,Healthy,10,34,38
Comedy,Amc,Mobile App,SD,524,8.733333333333333,131.0,4,4,12.5,3.5,Poor,56,Low,22,98,96,Healthy,10,17,8
Comedy,Amc,Set-Top Box,4K,966,16.1,87.81818181818181,11,11,6.7272727272727275,3.4545454545454546,Poor,63,Viral,61,98,99,Healthy,10,40,47
Comedy,Amc,Set-Top Box,HD,549,9.15,183.0,3,3,5.666666666666667,3.3333333333333335,Poor,58,Low,16,98,99,Healthy,10,13,3
Comedy,Amc,Set-Top Box,SD,529,8.816666666666666,105.8,5,5,10.894199312714777,2.2,Poor,48,Low,27,98,99,At_Risk,10,20,18
Comedy,Amc,Smart Tv,4K,403,6.716666666666667,100.75,4,4,8.0,2.25,Poor,46,Low,22,98,95,At_Risk,10,17,13
Comedy,Amc,Smart Tv,HD,1613,26.883333333333333,146.63636363636363,11,11,7.133726960324899,3.0,Poor,67,Viral,61,98,95,Healthy,10,40,49
Comedy,Amc,Smart Tv,SD,687,11.45,137.4,5,5,7.0,2.8,Poor,55,Low,27,98,95,Healthy,10,20,16
Comedy,Amc,Tablet,4K,668,11.133333333333333,95.42857142857143,7,7,6.781570937653412,2.5714285714285716,Poor,53,High,38,98,96,Healthy,10,26,28
Comedy,Amc,Tablet,HD,670,11.166666666666666,83.75,8,8,7.875,3.0,Poor,56,High,44,98,96,Healthy,10,30,32
Comedy,Amc,Tablet,SD,988,16.466666666666665,164.66666666666666,6,6,9.166666666666666,3.5,Poor,64,Medium,33,98,96,Healthy,10,23,19
Comedy,Cbs,Laptop,4K,1417,23.616666666666667,157.44444444444446,9,9,6.0,3.5555555555555554,Poor,69,Viral,50,98,100,Healthy,10,34,35
Comedy,Cbs,Laptop,HD,694,11.566666666666666,99.14285714285714,7,7,7.9244280805105545,3.7142857142857144,Poor,61,High,38,98,100,Healthy,10,26,24
Comedy,Cbs,Laptop,SD,876,14.6,109.5,8,8,9.683874570446736,3.75,Poor,63,High,44,98,100,Healthy,10,30,29
Comedy,Cbs,Mobile App,4K,911,15.183333333333334,113.875,8,8,7.5,3.25,Poor,61,High,44,98,96,Healthy,10,30,31
Comedy,Cbs,Mobile App,HD,1380,23.0,172.5,8,8,8.75,2.75,Poor,64,High,44,98,96,Healthy,10,30,33
Comedy,Cbs,Mobile App,SD,1081,18.016666666666666,135.125,8,8,4.4338745704467355,3.125,Fair,62,High,44,98,96,Healthy,10,30,31
Comedy,Cbs,Set-Top Box,4K,556,9.266666666666667,111.2,5,5,6.0,2.8,Poor,52,Low,27,98,99,Healthy,10,20,16
Comedy,Cbs,Set-Top Box,HD,741,12.35,123.5,6,6,8.666666666666666,3.6666666666666665,Poor,61,Medium,33,98,99,Healthy,10,23,18
Comedy,Cbs,Set-Top Box,SD,987,16.45,123.375,8,8,9.683874570446735,3.125,Poor,61,High,44,98,99,Healthy,10,30,31
Comedy,Cbs,Smart Tv,4K,905,15.083333333333334,100.55555555555556,9,9,6.777777777777778,2.4444444444444446,Poor,56,Viral,50,98,95,Healthy,10,34,40
Comedy,Cbs,Smart Tv,HD,266,4.433333333333334,88.66666666666667,3,3,6.0,3.0,Poor,46,Low,16,98,95,At_Risk,10,13,4
Comedy,Cbs,Smart Tv,SD,908,15.133333333333333,129.71428571428572,7,7,10.285714285714286,2.7142857142857144,Poor,58,High,38,98,95,Healthy,10,26,28
Comedy,Cbs,Tablet,4K,638,10.633333333333333,91.14285714285714,7,7,9.428571428571429,3.142857142857143,Poor,56,High,38,98,96,Healthy,10,26,26
Comedy,Cbs,Tablet,HD,689,11.483333333333333,137.8,5,5,10.6,3.8,Poor,61,Low,27,98,96,Healthy,10,20,12
Comedy,Cbs,Tablet,SD,39,0.65,19.5,2,2,7.5,2.5,Poor,31,Low,11,98,96,At_Risk,10,10,1
Comedy,Cnn,Laptop,4K,159,2.65,79.5,2,2,7.0,2.0,Poor,35,Low,11,98,100,At_Risk,10,10,3
Comedy,Cnn,Laptop,HD,389,6.483333333333333,97.25,4,4,2.5,3.5,Fair,53,Low,22,98,100,Healthy,10,17,8
Comedy,Cnn,Laptop,SD,1215,20.25,135.0,9,9,6.1634440626193205,2.888888888888889,Poor,62,Viral,50,98,100,Healthy,10,34,38
Comedy,Cnn,Mobile App,4K,1077,17.95,119.66666666666667,9,9,5.444444444444445,2.4444444444444446,Poor,58,Viral,50,98,96,Healthy,10,34,40
Comedy,Cnn,Mobile App,HD,872,14.533333333333333,145.33333333333334,6,6,6.5,3.0,Poor,59,Medium,33,98,96,Healthy,10,23,21
Comedy,Cnn,Mobile App,SD,394,6.566666666666666,78.8,5,5,6.6,3.4,Poor,53,Low,27,98,96,Healthy,10,20,14
Comedy,Cnn,Set-Top Box,4K,1369,22.816666666666666,136.9,10,10,6.5,2.9,Poor,64,Viral,55,98,99,Healthy,10,37,43
Comedy,Cnn,Set-Top Box,HD,674,11.233333333333333,112.33333333333333,6,6,5.333333333333333,3.1666666666666665,Poor,57,Medium,33,98,99,Healthy,10,23,20
Comedy,Cnn,Set-Top Box,SD,1422,23.7,118.5,12,12,9.583333333333334,3.25,Poor,66,Viral,66,98,99,Healthy,10,43,53
Comedy,Cnn,Smart Tv,4K,1243,20.716666666666665,155.375,8,8,5.5,3.875,Poor,69,High,44,98,95,Healthy,10,30,28
Comedy,Cnn,Smart Tv,HD,1684,28.066666666666666,140.33333333333334,12,12,9.0,3.3333333333333335,Poor,69,Viral,66,98,95,Healthy,10,43,53
Comedy,Cnn,Smart Tv,SD,472,7.866666666666666,94.4,5,5,8.0,3.0,Poor,52,Low,27,98,95,Healthy,10,20,15
Comedy,Cnn,Tablet,4K,709,11.816666666666666,101.28571428571429,7,7,8.857142857142858,2.142857142857143,Poor,51,High,38,98,96,Healthy,10,26,30
Comedy,Cnn,Tablet,HD,1178,19.633333333333333,130.88888888888889,9,9,7.444444444444445,3.5555555555555554,Poor,66,Viral,50,98,96,Healthy,10,34,35
Comedy,Cnn,Tablet,SD,432,7.2,108.0,4,4,6.5,4.5,Poor,60,Low,22,98,96,Healthy,10,17,4
Comedy,Discovery Channel,Laptop,4K,492,8.2,123.0,4,4,7.0,3.0,Poor,52,Low,22,98,100,Healthy,10,17,10
Comedy,Discovery Channel,Laptop,HD,754,12.566666666666666,150.8,5,5,9.0,3.0,Poor,58,Low,27,98,100,Healthy,10,20,15
Comedy,Discovery Channel,Laptop,SD,643,10.716666666666667,128.6,5,5,4.0,2.8,Fair,54,Low,27,98,100,Healthy,10,20,16
Comedy,Discovery Channel,Mobile App,4K,658,10.966666666666667,109.66666666666667,6,6,8.578499427262313,3.0,Poor,56,Medium,33,98,96,Healthy,10,23,21
Comedy,Discovery Channel,Mobile App,HD,1201,20.016666666666666,133.44444444444446,9,9,8.444444444444445,3.2222222222222223,Poor,64,Viral,50,98,96,Healthy,10,34,37
Comedy,Discovery Channel,Mobile App,SD,121,2.0166666666666666,60.5,2,2,11.5,2.5,Poor,36,Low,11,98,96,At_Risk,10,10,1
Comedy,Discovery Channel,Set-Top Box,4K,529,8.816666666666666,176.33333333333334,3,3,2.3333333333333335,3.3333333333333335,Fair,57,Low,16,98,99,Healthy,10,13,3
Comedy,Discovery Channel,Set-Top Box,HD,745,12.416666666666666,149.0,5,5,6.4,2.2,Poor,53,Low,27,98,99,Healthy,10,20,18
Comedy,Discovery Channel,Set-Top Box,SD,401,6.683333333333334,80.2,5,5,10.8,2.6,Poor,48,Low,27,98,99,At_Risk,10,20,17
Comedy,Discovery Channel,Smart Tv,4K,1353,22.55,135.3,10,10,10.0,2.5,Poor,61,Viral,55,98,95,Healthy,10,37,45
Comedy,Discovery Channel,Smart Tv,HD,1025,17.083333333333332,128.125,8,8,6.75,3.5,Poor,64,High,44,98,95,Healthy,10,30,30
Comedy,Discovery Channel,Smart Tv,SD,781,13.016666666666667,195.25,4,4,9.117749140893471,3.0,Poor,60,Low,22,98,95,Healthy,10,17,10
Comedy,Discovery Channel,Tablet,4K,465,7.75,116.25,4,4,7.235498281786942,3.0,Poor,52,Low,22,98,96,Healthy,10,17,10
Comedy,Discovery Channel,Tablet,HD,585,9.75,97.5,6,6,7.666666666666667,2.8333333333333335,Poor,53,Medium,33,98,96,Healthy,10,23,21
Comedy,Discovery Channel,Tablet,SD,785,13.083333333333334,112.14285714285714,7,7,7.571428571428571,2.7142857142857144,Poor,56,High,38,98,96,Healthy,10,26,28
Comedy,Disney+,Laptop,4K,710,11.833333333333334,88.75,8,8,7.375,2.875,Poor,56,High,44,98,100,Healthy,10,30,32
Comedy,Disney+,Laptop,HD,765,12.75,109.28571428571429,7,7,5.571428571428571,2.5714285714285716,Poor,55,High,38,98,100,Healthy,10,26,28
Comedy,Disney+,Laptop,SD,815,13.583333333333334,116.42857142857143,7,7,8.0,2.5714285714285716,Poor,55,High,38,98,100,Healthy,10,26,28
Comedy,Disney+,Mobile App,4K,1029,17.15,102.9,10,10,7.7,3.1,Poor,62,Viral,55,98,96,Healthy,10,37,43
Comedy,Disney+,Mobile App,HD,595,9.916666666666666,99.16666666666667,6,6,9.5,2.8333333333333335,Poor,53,Medium,33,98,96,Healthy,10,23,21
Comedy,Disney+,Mobile App,SD,1013,16.883333333333333,144.71428571428572,7,7,6.142857142857143,4.142857142857143,Poor,68,High,38,98,96,Healthy,10,26,22
Comedy,Disney+,Set-Top Box,4K,469,7.816666666666666,78.16666666666667,6,6,5.666666666666667,3.5,Poor,55,Medium,33,98,99,Healthy,10,23,19
Comedy,Disney+,Set-Top Box,HD,573,9.55,143.25,4,4,7.5,2.5,Poor,52,Low,22,98,99,Healthy,10,17,12
Comedy,Disney+,Set-Top Box,SD,1545,25.75,171.66666666666666,9,9,5.888888888888889,3.0,Poor,67,Viral,50,98,99,Healthy,10,34,38
Comedy,Disney+,Smart Tv,4K,102,1.7,102.0,1,1,7.470996563573883,2.0,Poor,32,Low,5,98,95,At_Risk,10,7,0
Comedy,Disney+,Smart Tv,HD,1628,27.133333333333333,180.88888888888889,9,9,9.555555555555555,3.0,Poor,68,Viral,50,98,95,Healthy,10,34,38
Comedy,Disney+,Smart Tv,SD,499,8.316666666666666,99.8,5,5,9.8,3.8,Poor,57,Low,27,98,95,Healthy,10,20,12
Comedy,Disney+,Tablet,4K,962,16.033333333333335,137.42857142857142,7,7,9.714285714285714,2.857142857142857,Poor,59,High,38,98,96,Healthy,10,26,27
Comedy,Disney+,Tablet,HD,748,12.466666666666667,106.85714285714286,7,7,7.285714285714286,3.0,Poor,57,High,38,98,96,Healthy,10,26,26
Comedy,Disney+,Tablet,SD,1050,17.5,131.25,8,8,6.0588745704467355,3.125,Poor,62,High,44,98,96,Healthy,10,30,31
Comedy,Espn,Laptop,4K,1010,16.833333333333332,144.28571428571428,7,7,7.857142857142857,3.2857142857142856,Poor,63,High,38,98,100,Healthy,10,26,25
Comedy,Espn,Laptop,HD,653,10.883333333333333,108.83333333333333,6,6,9.5,2.8333333333333335,Poor,54,Medium,33,98,100,Healthy,10,23,21
Comedy,Espn,Laptop,SD,479,7.983333333333333,119.75,4,4,9.25,2.5,Poor,49,Low,22,98,100,At_Risk,10,17,12
Comedy,Espn,Mobile App,4K,118,1.9666666666666666,59.0,2,2,6.5,2.0,Poor,33,Low,11,98,96,At_Risk,10,10,3
Comedy,Espn,Mobile App,HD,77,1.2833333333333334,38.5,2,2,10.0,3.0,Poor,36,Low,11,98,96,At_Risk,10,10,0
Comedy,Espn,Mobile App,SD,1293,21.55,161.625,8,8,6.875,2.25,Poor,60,High,44,98,96,Healthy,10,30,35
Comedy,Espn,Set-Top Box,4K,1139,18.983333333333334,126.55555555555556,9,9,8.222222222222221,3.3333333333333335,Poor,64,Viral,50,98,99,Healthy,10,34,36
Comedy,Espn,Set-Top Box,HD,1236,20.6,154.5,8,8,6.5,3.25,Poor,65,High,44,98,99,Healthy,10,30,31
Comedy,Espn,Set-Top Box,SD,1061,17.683333333333334,132.625,8,8,6.1838745704467355,3.0,Poor,61,High,44,98,99,Healthy,10,30,32
Comedy,Espn,Smart Tv,4K,726,12.1,103.71428571428571,7,7,6.0,2.142857142857143,Poor,52,High,38,98,95,Healthy,10,26,30
Comedy,Espn,Smart Tv,HD,656,10.933333333333334,164.0,4,4,6.5,3.0,Poor,57,Low,22,98,95,Healthy,10,17,10
Comedy,Espn,Smart Tv,SD,663,11.05,94.71428571428571,7,7,7.142857142857143,3.0,Poor,56,High,38,98,95,Healthy,10,26,26
Comedy,Espn,Tablet,4K,515,8.583333333333334,103.0,5,5,4.0,3.0,Fair,53,Low,27,98,96,Healthy,10,20,15
Comedy,Espn,Tablet,HD,520,8.666666666666666,130.0,4,4,11.25,3.75,Poor,58,Low,22,98,96,Healthy,10,17,7
Comedy,Espn,Tablet,SD,337,5.616666666666666,67.4,5,5,9.4,2.6,Poor,47,Low,27,98,96,At_Risk,10,20,17
Comedy,Fox News,Laptop,4K,99,1.65,99.0,1,1,7.0,2.0,Poor,31,Low,5,98,100,At_Risk,10,7,0
Comedy,Fox News,Laptop,HD,998,16.633333333333333,166.33333333333334,6,6,3.3333333333333335,2.1666666666666665,Fair,57,Medium,33,98,100,Healthy,10,23,24
Comedy,Fox News,Laptop,SD,1343,22.383333333333333,167.875,8,8,10.625,3.125,Poor,66,High,44,98,100,Healthy,10,30,31
Comedy,Fox News,Mobile App,4K,549,9.15,109.8,5,5,4.2,3.2,Fair,55,Low,27,98,96,Healthy,10,20,14
Comedy,Fox News,Mobile App,HD,346,5.766666666666667,86.5,4,4,5.5,2.5,Poor,46,Low,22,98,96,At_Risk,10,17,12
Comedy,Fox News,Mobile App,SD,1004,16.733333333333334,125.5,8,8,9.5,2.875,Poor,60,High,44,98,96,Healthy,10,30,32
Comedy,Fox News,Set-Top Box,4K,1141,19.016666666666666,142.625,8,8,6.625,3.25,Poor,64,High,44,98,99,Healthy,10,30,31
Comedy,Fox News,Set-Top Box,HD,779,12.983333333333333,129.83333333333334,6,6,8.5,3.8333333333333335,Poor,63,Medium,33,98,99,Healthy,10,23,17
Comedy,Fox News,Set-Top Box,SD,860,14.333333333333334,122.85714285714286,7,7,7.9244280805105545,3.142857142857143,Poor,60,High,38,98,99,Healthy,10,26,26
Comedy,Fox News,Smart Tv,4K,186,3.1,62.0,3,3,8.333333333333334,3.0,Poor,43,Low,16,98,95,At_Risk,10,13,4
Comedy,Fox News,Smart Tv,HD,1704,28.4,121.71428571428571,14,14,6.642857142857143,3.2857142857142856,Poor,69,Viral,77,98,95,Healthy,10,50,64
Comedy,Fox News,Smart Tv,SD,552,9.2,138.0,4,4,10.5,2.25,Poor,49,Low,22,98,95,At_Risk,10,17,13
Comedy,Fox News,Tablet,4K,814,13.566666666666666,203.5,4,4,9.0,3.25,Poor,62,Low,22,98,96,Healthy,10,17,9
Comedy,Fox News,Tablet,HD,1302,21.7,217.0,6,6,11.166666666666666,3.5,Poor,70,Medium,33,98,96,Healthy,10,23,19
Comedy,Fox News,Tablet,SD,890,14.833333333333334,178.0,5,5,6.8,3.6,Poor,64,Low,27,98,96,Healthy,10,20,13
Comedy,Hbo,Laptop,4K,924,15.4,115.5,8,8,9.125,3.0,Poor,60,High,44,98,100,Healthy,10,30,32
Comedy,Hbo,Laptop,HD,377,6.283333333333333,75.4,5,5,6.2,4.2,Poor,57,Low,27,98,100,Healthy,10,20,10
Comedy,Hbo,Laptop,SD,635,10.583333333333334,127.0,5,5,4.8,2.8,Fair,54,Low,27,98,100,Healthy,10,20,16
Comedy,Hbo,Mobile App,4K,1052,17.533333333333335,131.5,8,8,9.183874570446736,3.125,Poor,62,High,44,98,96,Healthy,10,30,31
Comedy,Hbo,Mobile App,HD,717,11.95,179.25,4,4,4.75,2.25,Fair,54,Low,22,98,96,Healthy,10,17,13
Comedy,Hbo,Mobile App,SD,338,5.633333333333334,84.5,4,4,7.0,2.0,Poor,42,Low,22,98,96,At_Risk,10,17,14
Comedy,Hbo,Set-Top Box,4K,1440,24.0,130.9090909090909,11,11,7.545454545454546,2.909090909090909,Poor,65,Viral,61,98,99,Healthy,10,40,49
Comedy,Hbo,Set-Top Box,HD,664,11.066666666666666,94.85714285714286,7,7,5.0,2.7142857142857144,Fair,54,High,38,98,99,Healthy,10,26,28
Comedy,Hbo,Set-Top Box,SD,606,10.1,151.5,4,4,9.25,3.25,Poor,57,Low,22,98,99,Healthy,10,17,9
Comedy,Hbo,Smart Tv,4K,53,0.8833333333333333,53.0,1,1,15.0,1.0,Poor,21,Low,5,98,95,Critical,10,7,1
Comedy,Hbo,Smart Tv,HD,957,15.95,159.5,6,6,12.0,3.8333333333333335,Poor,66,Medium,33,98,95,Healthy,10,23,17
Comedy,Hbo,Smart Tv,SD,210,3.5,105.0,2,2,8.0,3.0,Poor,44,Low,11,98,95,At_Risk,10,10,0
Comedy,Hbo,Tablet,4K,1665,27.75,151.36363636363637,11,11,7.133726960324899,3.5454545454545454,Poor,71,Viral,61,98,96,Healthy,10,40,46
Comedy,Hbo,Tablet,HD,554,9.233333333333333,69.25,8,8,8.375,3.0,Poor,55,High,44,98,96,Healthy,10,30,32
Comedy,Hbo,Tablet,SD,1299,21.65,162.375,8,8,6.75,2.125,Poor,59,High,44,98,96,Healthy,10,30,35
Comedy,Hgtv,Laptop,4K,167,2.783333333333333,83.5,2,2,10.5,3.0,Poor,41,Low,11,98,100,At_Risk,10,10,0
Comedy,Hgtv,Laptop,HD,508,8.466666666666667,169.33333333333334,3,3,6.666666666666667,3.3333333333333335,Poor,56,Low,16,98,100,Healthy,10,13,3
Comedy,Hgtv,Laptop,SD,830,13.833333333333334,118.57142857142857,7,7,6.428571428571429,2.4285714285714284,Poor,55,High,38,98,100,Healthy,10,26,29
Comedy,Hgtv,Mobile App,4K,1164,19.4,129.33333333333334,9,9,9.0,3.5555555555555554,Poor,66,Viral,50,98,96,Healthy,10,34,35
Comedy,Hgtv,Mobile App,HD,1277,21.283333333333335,116.0909090909091,11,11,7.133726960324899,3.3636363636363638,Poor,66,Viral,61,98,96,Healthy,10,40,47
Comedy,Hgtv,Mobile App,SD,961,16.016666666666666,120.125,8,8,5.25,2.75,Poor,59,High,44,98,96,Healthy,10,30,33
Comedy,Hgtv,Set-Top Box,4K,869,14.483333333333333,124.14285714285714,7,7,7.142857142857143,3.0,Poor,59,High,38,98,99,Healthy,10,26,26
Comedy,Hgtv,Set-Top Box,HD,623,10.383333333333333,155.75,4,4,10.0,3.25,Poor,57,Low,22,98,99,Healthy,10,17,9
Comedy,Hgtv,Set-Top Box,SD,585,9.75,117.0,5,5,6.8,3.2,Poor,55,Low,27,98,99,Healthy,10,20,14
Comedy,Hgtv,Smart Tv,4K,720,12.0,102.85714285714286,7,7,10.0,3.4285714285714284,Poor,59,High,38,98,95,Healthy,10,26,25
Comedy,Hgtv,Smart Tv,HD,713,11.883333333333333,101.85714285714286,7,7,4.714285714285714,2.7142857142857144,Fair,55,High,38,98,95,Healthy,10,26,28
Comedy,Hgtv,Smart Tv,SD,625,10.416666666666666,125.0,5,5,10.6,2.6,Poor,53,Low,27,98,95,Healthy,10,20,17
Comedy,Hgtv,Tablet,4K,1610,26.833333333333332,134.16666666666666,12,12,7.666666666666667,3.1666666666666665,Poor,68,Viral,66,98,96,Healthy,10,43,53
Comedy,Hgtv,Tablet,HD,999,16.65,166.5,6,6,7.0,2.5,Poor,59,Medium,33,98,96,Healthy,10,23,23
Comedy,Hgtv,Tablet,SD,844,14.066666666666666,120.57142857142857,7,7,8.285714285714286,2.4285714285714284,Poor,55,High,38,98,96,Healthy,10,26,29
Comedy,Local Channel,Laptop,4K,255,4.25,85.0,3,3,10.0,3.0,Poor,45,Low,16,98,100,At_Risk,10,13,4
Comedy,Local Channel,Laptop,HD,629,10.483333333333333,209.66666666666666,3,3,2.3333333333333335,1.6666666666666667,Fair,51,Low,16,98,100,Healthy,10,13,9
Comedy,Local Channel,Laptop,SD,742,12.366666666666667,106.0,7,7,6.142857142857143,1.8571428571428572,Poor,50,High,38,98,100,Healthy,10,26,31
Comedy,Local Channel,Mobile App,4K,601,10.016666666666667,120.2,5,5,8.8,3.0,Poor,55,Low,27,98,96,Healthy,10,20,15
Comedy,Local Channel,Mobile App,HD,448,7.466666666666667,149.33333333333334,3,3,6.333333333333333,3.0,Poor,52,Low,16,98,96,Healthy,10,13,4
